-131.73471	65.621056	-37.779224	-248.66795	100.0	-236.23591118042708	68.98564410527442	8.011360583963322	-345.29631743366485	95.29268292682927	4000	16.32386040687561	-0.9191045	0.057312142	-1.667883
-136.1296	52.922962	-25.395159	-220.03888	100.0	-235.90643795978053	63.84722809013751	8.011360583963322	-345.29631743366485	96.48780487804878	8000	37.201918840408325	-0.65272063	0.059080772	-1.4707274
-117.72005	72.378716	-24.84804	-250.1869	100.0	-215.26325111730728	80.44285899948878	9.754348082854472	-345.29631743366485	93.375	12000	56.580336570739746	-0.85915893	0.07302999	-1.7067244
-96.21693	44.315514	-37.712765	-190.3811	100.0	-198.4182017967611	81.84393347145338	10.0	-345.29631743366485	94.39644970414201	16000	80.80379867553711	-2.3570282	0.04492901	0.35517356
-102.12194	42.12584	-20.611416	-156.21814	100.0	-183.2517919544576	85.56976472423246	10.0	-353.6577889598834	94.16509433962264	20000	103.01274251937866	-3.4604712	0.030842982	0.844962
-140.76419	79.94084	-29.177488	-299.41107	100.0	-175.10395240579527	83.311964597676	10.0	-353.6577889598834	94.68379446640316	24000	123.19293451309204	-3.0193954	0.022827787	1.2113848
-114.153854	79.4131	-25.46068	-267.07358	100.0	-168.7503060188495	83.31078652734834	10.0	-353.6577889598834	94.36824324324324	28000	144.73243975639343	-4.1683593	0.04707011	1.5549225
-116.17456	59.372818	-36.01657	-202.00002	100.0	-163.6367868310341	82.08936845985266	10.0	-353.6577889598834	94.52366863905326	32000	165.8424050807953	-3.6457603	0.03727299	2.0846603
-139.05775	90.956055	-17.28496	-333.04263	100.0	-160.35971355740475	80.90828338987598	10.0	-353.6577889598834	94.40682414698163	36000	185.1577410697937	-5.8018	0.03505164	4.247836
-174.4738	31.249838	-115.11024	-206.67537	100.0	-156.89471506207263	79.50591248045413	10.0	-353.6577889598834	94.11529411764705	40000	204.1304156780243	-6.5586066	0.024055406	4.930513
-124.79153	57.9356	-43.534107	-247.96674	100.0	-154.07717831522973	78.211106190118	10.0	-353.6577889598834	94.41720430107527	44000	223.9619927406311	-9.751081	0.05292912	7.9682674
-164.64046	79.63829	-5.578987	-257.11166	93.8	-153.93972641498107	77.03333702434689	10.0	-353.6577889598834	94.85940594059406	48000	245.47360396385193	-8.369292	0.038727716	6.933792
-134.46252	56.787704	-44.704174	-211.69029	100.0	-151.17900080711485	76.0635748082065	10.0	-353.6577889598834	94.90493601462524	52000	268.1267602443695	-12.270011	0.06300631	10.599469
-138.72873	70.61692	-42.262882	-279.40533	100.0	-149.09913571940626	75.60195422373474	10.0	-353.6577889598834	94.48310810810811	56000	288.93173694610596	-6.2536097	0.023170121	4.8818364
